"location","lat","long","alt","year","bloom_date","bloom_doy"
"Switzerland/Neuch‚tel",47.000444,6.935714,550,2018,2018-04-21,111
"Switzerland/Neuhausen",47.681939,8.615533,435,2018,2018-04-20,110
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,2018,2018-04-17,107
"Switzerland/Oberehrendingen",47.481914,8.332208,490,2018,2018-04-18,108
"Switzerland/Oberlangenegg",46.808222,7.716267,910,2018,2018-04-26,116
"Switzerland/Osogna",46.311967,8.987064,276,2018,2018-04-14,104
"Switzerland/Osterfingen",47.656878,8.490242,410,2018,2018-04-18,108
"Switzerland/Payerne",46.811581,6.942469,490,2018,2018-04-25,115
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,2018,2018-04-29,119
"Switzerland/Posieux",46.761672,7.098294,680,2018,2018-04-18,108
"Switzerland/Stein, AR II",47.381969,9.348772,825,2018,2018-04-22,112
"Switzerland/Rancate",45.870208,8.967242,353,2018,2018-04-06,96
"Switzerland/Rafz",47.620414,8.542733,515,2018,2018-04-18,108
"Switzerland/Reinach, BL",47.493131,7.589494,303,2018,2018-04-10,100
"Switzerland/Les Rangiers",47.381992,7.215775,865,2018,2018-04-22,112
"Switzerland/Rorschach",47.472492,9.494931,450,2018,2018-04-14,104
"Switzerland/Schiers",46.965036,9.685814,800,2018,2018-04-20,110
"Switzerland/Schönenwerd",47.365283,7.999019,450,2018,2018-04-16,106
"Switzerland/Seon",47.338319,8.153353,550,2018,2018-04-19,109
"Switzerland/Seewis Dorf",46.965358,9.632064,960,2018,2018-04-21,111
"Switzerland/Le SÈpey",46.365406,7.065819,1265,2018,2018-04-23,113
"Switzerland/Sagno TI",45.857811,9.033789,670,2018,2018-04-18,108
"Switzerland/Sargans II",47.050589,9.439256,480,2018,2018-04-15,105
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,2018,2018-05-09,129
"Switzerland/Sihlbrugg",47.219356,8.5767,480,2018,2018-04-18,108
"Switzerland/Silenen",46.782531,8.669625,510,2018,2018-04-11,101
"Switzerland/Sarnen",46.894217,8.252236,500,2018,2018-04-14,104
"Switzerland/Stampa",46.34585,9.595214,1000,2018,2018-04-24,114
"Switzerland/Sta. Maria (Val Mustair)",46.603092,10.421956,1390,2018,2018-05-03,123
"Switzerland/Therwil",47.499697,7.558086,310,2018,2018-04-12,102
"Switzerland/Trient",46.048003,6.993797,1300,2018,2018-05-08,128
"Switzerland/Thusis",46.709511,9.44165,700,2018,2018-04-15,105
"Switzerland/Unterseen",46.684958,7.854311,565,2018,2018-04-17,107
"Switzerland/Vals",46.622889,9.182461,1250,2018,2018-05-07,127
"Switzerland/Vergeletto",46.225417,8.605172,1100,2018,2018-04-20,110
"Switzerland/Villnachern",47.470556,8.154928,415,2018,2018-04-16,106
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,2018,2018-04-17,107
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2018,2018-04-22,112
"Switzerland/Wengen",46.603731,7.921556,1300,2018,2018-04-23,113
"Switzerland/Wetzikon",47.320664,8.814333,555,2018,2018-04-14,104
"Switzerland/Wiliberg",47.279603,8.027331,650,2018,2018-04-20,110
"Switzerland/Wildhaus",47.205022,9.352617,1100,2018,2018-04-23,113
"Switzerland/Wil, SG",47.461458,9.056733,600,2018,2018-04-19,109
"Switzerland/Wolhusen",47.064342,8.071028,580,2018,2018-04-21,111
"Switzerland/Worb BE",46.924433,7.577772,600,2018,2018-04-17,107
"Switzerland/Winterthur",47.474228,8.795444,580,2018,2018-04-19,109
"Switzerland/Wynau",47.256317,7.808556,450,2018,2018-04-18,108
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,2018,2018-04-17,107
"Switzerland/Zizers",46.931325,9.566175,600,2018,2018-04-07,97
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,2018,2018-04-17,107
"Switzerland/Zweisimmen",46.555264,7.373433,965,2018,2018-04-25,115
"Switzerland/L'Abergement",46.756178,6.490211,660,2019,2019-04-09,99
"Switzerland/Adelboden",46.492022,7.561067,1350,2019,2019-05-01,121
"Switzerland/Alchenflüh ",47.079619,7.5848,513,2019,2019-04-15,105
"Switzerland/Altdorf",46.872614,8.658569,470,2019,2019-04-03,93
"Switzerland/Andeer",46.600961,9.422614,985,2019,2019-05-04,124
"Switzerland/Appenzell",47.331994,9.415403,775,2019,2019-04-21,111
"Switzerland/Azmoos",47.076869,9.479753,480,2019,2019-04-03,93
"Switzerland/Ballens",46.554378,6.374472,700,2019,2019-04-16,106
"Switzerland/Bellelay",47.265314,7.165786,930,2019,2019-04-25,115
"Switzerland/Birmensdorf",47.342472,8.444342,500,2019,2019-04-03,93
"Switzerland/Blonay",46.464014,6.891869,600,2019,2019-04-10,100
"Switzerland/Biel",47.151194,7.254139,490,2019,2019-04-14,104
"Switzerland/Bondo GR",46.337594,9.555908,825,2019,2019-04-15,105
"Switzerland/Boudry",46.949492,6.834386,450,2019,2019-04-07,97
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,2019,2019-04-09,99
"Switzerland/Bauma",47.364822,8.881672,640,2019,2019-04-16,106
"Switzerland/Buchs",47.158028,9.469656,450,2019,2019-04-05,95
"Switzerland/La BrÈvine",46.982014,6.599133,1050,2019,2019-05-23,143
"Switzerland/Chardonne",46.474036,6.835272,500,2019,2019-04-14,104
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,2019,2019-04-08,98
"Switzerland/Changins",46.395917,6.229419,435,2019,2019-04-03,93
"Switzerland/Chur",46.868244,9.5419,640,2019,2019-04-01,91
"Switzerland/Chaumont",47.049108,6.978031,1150,2019,2019-05-18,138
"Switzerland/Couvet",46.9213,6.637761,750,2019,2019-04-19,109
"Switzerland/Diessenhofen",47.690281,8.744,410,2019,2019-04-07,97
"Switzerland/Domat / Ems",46.834311,9.457442,580,2019,2019-04-10,100
"Switzerland/Dornach",47.481642,7.611114,300,2019,2019-03-25,84
"Switzerland/Döttingen",47.568867,8.249947,350,2019,2019-04-05,95
"Switzerland/Disentis",46.699461,8.850803,1200,2019,2019-05-02,122
"Switzerland/Eschen-Boja",47.218989,9.520044,580,2019,2019-04-08,98
"Switzerland/Edlibach",47.179358,8.573208,750,2019,2019-04-07,97
"Switzerland/Escholzmatt",46.898653,7.932344,910,2019,2019-04-22,112
"Switzerland/Estavayer-le-Lac",46.841619,6.848706,450,2019,2019-04-08,98
"Switzerland/Elm",46.921942,9.172731,1000,2019,2019-04-21,111
"Switzerland/Entlebuch",46.987397,8.068953,765,2019,2019-04-19,109
"Switzerland/Enges",47.056436,7.012192,820,2019,2019-04-25,115
"Switzerland/Frauenfeld",47.560647,8.887883,405,2019,2019-04-08,98
"Switzerland/Fiesch",46.400261,8.127792,1100,2019,2019-04-23,113
"Switzerland/Flawil",47.415283,9.182167,630,2019,2019-04-17,107
"Switzerland/Gadmen",46.736853,8.351842,1205,2019,2019-05-23,143
"Switzerland/Gstaad",46.438214,7.269478,1100,2019,2019-05-16,136
"Switzerland/Hard b. Weinfelden",47.567569,9.125747,450,2019,2019-04-07,97
"Switzerland/Heiden",47.442925,9.533178,800,2019,2019-04-23,113
"Switzerland/Hallau",47.698183,8.457489,430,2019,2019-04-17,107
"Switzerland/Hochdorf",47.166514,8.28935,490,2019,2019-04-10,100
"Switzerland/Höfen",46.717125,7.569428,720,2019,2019-04-20,110
"Switzerland/Horgen",47.265269,8.582169,450,2019,2019-04-14,104
"Switzerland/Herzogenbuchsee",47.18465,7.702511,450,2019,2019-04-11,101
"Switzerland/Jenaz",46.928553,9.710558,800,2019,2019-04-20,110
"Switzerland/Jegenstorf II",47.049108,7.507072,525,2019,2019-04-12,102
"Switzerland/Langnau i.E.",46.939633,7.806425,744,2019,2019-04-18,108
"Switzerland/Laufenburg",47.561031,8.063136,330,2019,2019-04-06,96
"Switzerland/Locarno",46.169278,8.798214,200,2019,2019-03-28,87
"Switzerland/Leysin",46.340108,7.009622,1250,2019,2019-04-30,120
"Switzerland/Liddes",45.988267,7.180528,1350,2019,2019-05-20,140
"Switzerland/Linthal",46.915883,8.993658,695,2019,2019-04-18,108
"Switzerland/Liestal",47.481403,7.730519,350,2019,2019-03-24,83
"Switzerland/Longirod",46.498772,6.26595,900,2019,2019-05-05,125
"Switzerland/Le Locle",47.047992,6.754314,1020,2019,2019-05-24,144
"Switzerland/Locarno-Monti",46.172556,8.787417,370,2019,2019-03-27,86
"Switzerland/Luzern",47.062769,8.342442,580,2019,2019-04-15,105
"Switzerland/Moudon",46.646331,6.777689,600,2019,2019-04-15,105
"Switzerland/Merishausen",47.763636,8.612414,540,2019,2019-04-11,101
"Switzerland/Comprovasco / Motto",46.442531,8.950197,500,2019,2019-04-14,104
"Switzerland/Muri, AG",47.265317,8.332283,550,2019,2019-04-03,93
"Switzerland/Moutier",47.279386,7.385775,530,2019,2019-04-24,114
"Switzerland/Martina",46.884997,10.464608,1050,2019,2019-05-16,136
"Switzerland/Murg",47.108222,9.217372,500,2019,2019-04-09,99
"Switzerland/Näfels",47.092389,9.071936,440,2019,2019-04-09,99
"Switzerland/Neuch‚tel",47.000444,6.935714,550,2019,2019-04-08,98
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,2019,2019-04-07,97
"Switzerland/Oberehrendingen",47.481914,8.332208,490,2019,2019-03-31,90
"Switzerland/Oberlangenegg",46.808222,7.716267,910,2019,2019-04-22,112
"Switzerland/Osogna",46.311967,8.987064,276,2019,2019-04-01,91
"Switzerland/Osterfingen",47.656878,8.490242,410,2019,2019-04-10,100
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,2019,2019-05-11,131
"Switzerland/Posieux",46.761672,7.098294,680,2019,2019-04-18,108
"Switzerland/Stein, AR II",47.381969,9.348772,825,2019,2019-04-24,114
"Switzerland/Rancate",45.870208,8.967242,353,2019,2019-03-20,79
"Switzerland/Rafz",47.620414,8.542733,515,2019,2019-04-08,98
"Switzerland/Reinach, BL",47.493131,7.589494,303,2019,2019-03-22,81
"Switzerland/Les Rangiers",47.381992,7.215775,865,2019,2019-04-20,110
"Switzerland/Rorschach",47.472492,9.494931,450,2019,2019-04-07,97
"Switzerland/Scuol",46.794394,10.296356,1240,2019,2019-05-08,128
"Switzerland/Schiers",46.965036,9.685814,800,2019,2019-04-19,109
"Switzerland/Schönenwerd",47.365283,7.999019,450,2019,2019-04-11,101
"Switzerland/Seewil",47.048228,7.409689,560,2019,2019-04-11,101
"Switzerland/Seon",47.338319,8.153353,550,2019,2019-04-11,101
"Switzerland/Seewis Dorf",46.965358,9.632064,960,2019,2019-04-19,109
"Switzerland/Sagno TI",45.857811,9.033789,670,2019,2019-03-29,88
"Switzerland/Sargans II",47.050589,9.439256,480,2019,2019-04-20,110
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,2019,2019-05-07,127
"Switzerland/Sihlbrugg",47.219356,8.5767,480,2019,2019-04-03,93
"Switzerland/Silenen",46.782531,8.669625,510,2019,2019-04-11,101
"Switzerland/Sarnen",46.894217,8.252236,500,2019,2019-04-06,96
"Switzerland/Stampa",46.34585,9.595214,1000,2019,2019-04-17,107
"Switzerland/Sta. Maria (Val Mustair)",46.603092,10.421956,1390,2019,2019-05-01,121
"Switzerland/Therwil",47.499697,7.558086,310,2019,2019-04-04,94
"Switzerland/Trient",46.048003,6.993797,1300,2019,2019-04-30,120
"Switzerland/Thusis",46.709511,9.44165,700,2019,2019-04-09,99
"Switzerland/Unterseen",46.684958,7.854311,565,2019,2019-04-16,106
"Switzerland/Vals",46.622889,9.182461,1250,2019,2019-05-16,136
"Switzerland/Vergeletto",46.225417,8.605172,1100,2019,2019-04-08,98
"Switzerland/Villnachern",47.470556,8.154928,415,2019,2019-04-02,92
"Switzerland/Visp",46.293494,7.892842,650,2019,2019-04-06,96
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,2019,2019-04-02,92
"Switzerland/Vallorbe",46.712292,6.379286,850,2019,2019-04-23,113
"Switzerland/Wädenswil",47.223239,8.679778,480,2019,2019-04-18,108
"Switzerland/Wald, ZH",47.277122,8.916314,620,2019,2019-04-08,98
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2019,2019-04-25,115
"Switzerland/Wengen",46.603731,7.921556,1300,2019,2019-04-22,112
"Switzerland/Wetzikon",47.320664,8.814333,555,2019,2019-04-17,107
"Switzerland/Wiliberg",47.279603,8.027331,650,2019,2019-04-17,107
"Switzerland/Wildhaus",47.205022,9.352617,1100,2019,2019-05-04,124
"Switzerland/Wil, SG",47.461458,9.056733,600,2019,2019-04-01,91
"Switzerland/Wolhusen",47.064342,8.071028,580,2019,2019-04-18,108
"Switzerland/Worb BE",46.924433,7.577772,600,2019,2019-04-21,111
"Switzerland/Winterthur",47.474228,8.795444,580,2019,2019-04-12,102
"Switzerland/Wynau",47.256317,7.808556,450,2019,2019-04-17,107
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,2019,2019-04-06,96
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,2019,2019-04-05,95
"Switzerland/Zizers",46.931325,9.566175,600,2019,2019-04-06,96
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,2019,2019-04-06,96
"Switzerland/Zweisimmen",46.555264,7.373433,965,2019,2019-05-13,133
"Switzerland/L'Abergement",46.756178,6.490211,660,2020,2020-04-08,99
"Switzerland/Adelboden",46.492022,7.561067,1350,2020,2020-04-23,114
"Switzerland/Alchenflüh ",47.079619,7.5848,513,2020,2020-04-12,103
"Switzerland/Altdorf",46.872614,8.658569,470,2020,2020-03-31,91
"Switzerland/Andeer",46.600961,9.422614,985,2020,2020-04-20,111
"Switzerland/Appenzell",47.331994,9.415403,775,2020,2020-04-13,104
"Switzerland/Azmoos",47.076869,9.479753,480,2020,2020-04-07,98
"Switzerland/Basel-Binningen",47.548594,7.582372,315,2020,2020-03-19,79
"Switzerland/Ballens",46.554378,6.374472,700,2020,2020-04-06,97
"Switzerland/Bellelay",47.265314,7.165786,930,2020,2020-04-15,106
"Switzerland/Birmensdorf",47.342472,8.444342,500,2020,2020-04-04,95
"Switzerland/Blonay",46.464014,6.891869,600,2020,2020-04-03,94
"Switzerland/Biel",47.151194,7.254139,490,2020,2020-04-06,97
"Switzerland/Bondo GR",46.337594,9.555908,825,2020,2020-04-18,109
"Switzerland/Boudry",46.949492,6.834386,450,2020,2020-04-06,97
"Switzerland/Bauma",47.364822,8.881672,640,2020,2020-04-09,100
"Switzerland/La BrÈvine",46.982014,6.599133,1050,2020,2020-04-24,115
"Switzerland/Chardonne",46.474036,6.835272,500,2020,2020-04-04,95
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,2020,2020-03-25,85
"Switzerland/Changins",46.395917,6.229419,435,2020,2020-04-01,92
"Switzerland/Chur",46.868244,9.5419,640,2020,2020-04-06,97
"Switzerland/Chaumont",47.049108,6.978031,1150,2020,2020-04-27,118
"Switzerland/Couvet",46.9213,6.637761,750,2020,2020-04-12,103
"Switzerland/Diessenhofen",47.690281,8.744,410,2020,2020-04-07,98
"Switzerland/Domat / Ems",46.834311,9.457442,580,2020,2020-04-09,100
"Switzerland/Dornach",47.481642,7.611114,300,2020,2020-03-18,78
"Switzerland/Döttingen",47.568867,8.249947,350,2020,2020-04-05,96
"Switzerland/Disentis",46.699461,8.850803,1200,2020,2020-04-18,109
"Switzerland/Eschen-Boja",47.218989,9.520044,580,2020,2020-04-07,98
"Switzerland/Edlibach",47.179358,8.573208,750,2020,2020-04-03,94
"Switzerland/Escholzmatt",46.898653,7.932344,910,2020,2020-04-14,105
"Switzerland/Elm",46.921942,9.172731,1000,2020,2020-04-14,105
"Switzerland/Entlebuch",46.987397,8.068953,765,2020,2020-04-10,101
"Switzerland/Enges",47.056436,7.012192,820,2020,2020-04-15,106
"Switzerland/Faido",46.477881,8.800878,715,2020,2020-04-08,99
"Switzerland/Fiesch",46.400261,8.127792,1100,2020,2020-04-14,105
"Switzerland/Gadmen",46.736853,8.351842,1205,2020,2020-04-21,112
"Switzerland/Grüsch",46.983786,9.64715,650,2020,2020-04-13,104
"Switzerland/Gstaad",46.438214,7.269478,1100,2020,2020-04-27,118
"Switzerland/Hard b. Weinfelden",47.567569,9.125747,450,2020,2020-04-06,97
"Switzerland/Heiden",47.442925,9.533178,800,2020,2020-04-13,104
"Switzerland/Hallau",47.698183,8.457489,430,2020,2020-04-13,104
"Switzerland/Hochdorf",47.166514,8.28935,490,2020,2020-04-05,96
"Switzerland/Höfen",46.717125,7.569428,720,2020,2020-04-16,107
"Switzerland/Horgen",47.265269,8.582169,450,2020,2020-04-08,99
"Switzerland/Herzogenbuchsee",47.18465,7.702511,450,2020,2020-04-10,101
"Switzerland/Jenaz",46.928553,9.710558,800,2020,2020-04-16,107
"Switzerland/Jegenstorf II",47.049108,7.507072,525,2020,2020-04-08,99
"Switzerland/Langnau i.E.",46.939633,7.806425,744,2020,2020-04-09,100
"Switzerland/Laufenburg",47.561031,8.063136,330,2020,2020-04-06,97
"Switzerland/Locarno",46.169278,8.798214,200,2020,2020-03-23,83
"Switzerland/Leysin",46.340108,7.009622,1250,2020,2020-04-22,113
"Switzerland/Liddes",45.988267,7.180528,1350,2020,2020-05-05,126
"Switzerland/Linthal",46.915883,8.993658,695,2020,2020-04-09,100
"Switzerland/Liestal",47.481403,7.730519,350,2020,2020-03-19,79
"Switzerland/Longirod",46.498772,6.26595,900,2020,2020-04-19,110
"Switzerland/Le Locle",47.047992,6.754314,1020,2020,2020-04-29,120
"Switzerland/Locarno-Monti",46.172556,8.787417,370,2020,2020-03-28,88
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,2020,2020-04-27,118
"Switzerland/Luzern",47.062769,8.342442,580,2020,2020-04-14,105
"Switzerland/Moudon",46.646331,6.777689,600,2020,2020-04-10,101
"Switzerland/Merishausen",47.763636,8.612414,540,2020,2020-04-06,97
"Switzerland/Mugena",46.046497,8.888964,784,2020,2020-04-05,96
"Switzerland/Comprovasco / Motto",46.442531,8.950197,500,2020,2020-04-19,110
"Switzerland/Muri, AG",47.265317,8.332283,550,2020,2020-04-02,93
"Switzerland/Moutier",47.279386,7.385775,530,2020,2020-04-20,111
"Switzerland/Martina",46.884997,10.464608,1050,2020,2020-05-02,123
"Switzerland/Murg",47.108222,9.217372,500,2020,2020-04-08,99
"Switzerland/Näfels",47.092389,9.071936,440,2020,2020-04-07,98
"Switzerland/Neuch‚tel",47.000444,6.935714,550,2020,2020-04-07,98
"Switzerland/Neuhausen",47.681939,8.615533,435,2020,2020-04-19,110
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,2020,2020-04-05,96
"Switzerland/Oberehrendingen",47.481914,8.332208,490,2020,2020-04-06,97
"Switzerland/Oberlangenegg",46.808222,7.716267,910,2020,2020-04-17,108
"Switzerland/Osogna",46.311967,8.987064,276,2020,2020-04-04,95
"Switzerland/Osterfingen",47.656878,8.490242,410,2020,2020-04-06,97
"Switzerland/Payerne",46.811581,6.942469,490,2020,2020-04-15,106
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,2020,2020-04-23,114
"Switzerland/Posieux",46.761672,7.098294,680,2020,2020-04-08,99
"Switzerland/Stein, AR II",47.381969,9.348772,825,2020,2020-04-17,108
"Switzerland/Rancate",45.870208,8.967242,353,2020,2020-04-10,101
"Switzerland/Rafz",47.620414,8.542733,515,2020,2020-04-07,98
"Switzerland/Reinach, BL",47.493131,7.589494,303,2020,2020-03-18,78
"Switzerland/Les Rangiers",47.381992,7.215775,865,2020,2020-04-12,103
"Switzerland/Rorschach",47.472492,9.494931,450,2020,2020-04-06,97
"Switzerland/Scuol",46.794394,10.296356,1240,2020,2020-04-21,112
"Switzerland/Schiers",46.965036,9.685814,800,2020,2020-04-11,102
"Switzerland/Schönenwerd",47.365283,7.999019,450,2020,2020-04-08,99
"Switzerland/Seewil",47.048228,7.409689,560,2020,2020-04-02,93
"Switzerland/Seon",47.338319,8.153353,550,2020,2020-04-05,96
"Switzerland/Seewis Dorf",46.965358,9.632064,960,2020,2020-04-13,104
"Switzerland/Le SÈpey",46.365406,7.065819,1265,2020,2020-05-01,122
"Switzerland/Sagno TI",45.857811,9.033789,670,2020,2020-04-04,95
"Switzerland/Sargans II",47.050589,9.439256,480,2020,2020-04-10,101
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,2020,2020-04-29,120
"Switzerland/Silenen",46.782531,8.669625,510,2020,2020-04-10,101
"Switzerland/St. Luc",46.222336,7.594153,1650,2020,2020-04-20,111
"Switzerland/Sarnen",46.894217,8.252236,500,2020,2020-04-05,96
"Switzerland/Stampa",46.34585,9.595214,1000,2020,2020-04-14,105
"Switzerland/Sta. Maria (Val Mustair)",46.603092,10.421956,1390,2020,2020-04-23,114
"Switzerland/Trient",46.048003,6.993797,1300,2020,2020-04-23,114
"Switzerland/Thusis",46.709511,9.44165,700,2020,2020-04-06,97
"Switzerland/Unterseen",46.684958,7.854311,565,2020,2020-04-05,96
"Switzerland/Vals",46.622889,9.182461,1250,2020,2020-04-29,120
"Switzerland/Vergeletto",46.225417,8.605172,1100,2020,2020-04-11,102
"Switzerland/Villnachern",47.470556,8.154928,415,2020,2020-03-31,91
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,2020,2020-04-03,94
"Switzerland/Vallorbe",46.712292,6.379286,850,2020,2020-04-17,108
"Switzerland/La Valsainte",46.648728,7.182475,1050,2020,2020-04-20,111
"Switzerland/Wädenswil",47.223239,8.679778,480,2020,2020-04-05,96
"Switzerland/Wald, ZH",47.277122,8.916314,620,2020,2020-04-08,99
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2020,2020-04-20,111
"Switzerland/Wengen",46.603731,7.921556,1300,2020,2020-04-17,108
"Switzerland/Wetzikon",47.320664,8.814333,555,2020,2020-04-12,103
"Switzerland/Wiliberg",47.279603,8.027331,650,2020,2020-04-12,103
"Switzerland/Wildhaus",47.205022,9.352617,1100,2020,2020-04-24,115
"Switzerland/Wolhusen",47.064342,8.071028,580,2020,2020-04-11,102
"Switzerland/Worb BE",46.924433,7.577772,600,2020,2020-04-11,102
"Switzerland/Winterthur",47.474228,8.795444,580,2020,2020-04-09,100
"Switzerland/Wynau",47.256317,7.808556,450,2020,2020-04-12,103
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,2020,2020-04-04,95
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,2020,2020-04-02,93
"Switzerland/Zizers",46.931325,9.566175,600,2020,2020-04-02,93
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,2020,2020-04-01,92
"Switzerland/Zweisimmen",46.555264,7.373433,965,2020,2020-04-23,114
"Switzerland/L'Abergement",46.756178,6.490211,660,2021,2021-04-21,111
"Switzerland/Adelboden",46.492022,7.561067,1350,2021,2021-05-20,140
"Switzerland/Alchenflüh ",47.079619,7.5848,513,2021,2021-04-20,110
"Switzerland/Altdorf",46.872614,8.658569,470,2021,2021-03-31,90
"Switzerland/Andeer",46.600961,9.422614,985,2021,2021-05-08,128
"Switzerland/Appenzell",47.331994,9.415403,775,2021,2021-04-29,119
"Switzerland/Aurigeno",46.236078,8.725292,350,2021,2021-04-17,107
